timestamp,datetime_utc,price_open,price_high,price_low,price_close,liquidation_long_usd,liquidation_short_usd,liquidation_total_usd,funding_open,funding_high,funding_low,funding_close,oi_open,oi_high,oi_low,oi_close,oi_weight_open,oi_weight_high,oi_weight_low,oi_weight_close,cvd_open,cvd_high,cvd_low,cvd_close
1779451200000,2026-05-22T12:00:00.000Z,77428.83,77584.94,77395.45,77432.23,5574.5137,432664.70396,438239.21766,0.001832,0.001987,0.001744,0.001744,7805021864,7815059722,7801207064,7803340287,0.005157,0.005553,0.005157,0.005532,0,0,0,0
1779453000000,2026-05-22T12:30:00.000Z,77432.23,77533.91,77405.4,77533.9,0,7840.1364,7840.1364,0.001744,0.002217,0.001744,0.002194,7803340287,7814922317,7801690255,7810433683,0.005447,0.005686,0.005444,0.005686,0,0,0,0
1779454800000,2026-05-22T13:00:00.000Z,77533.91,77547.56,77306.59,77306.59,8502.57751,1010.7802,9513.357709999998,0.002194,0.002213,0.001936,0.001953,7810433683,7816956968,7798798393,7798798393,0.005824,0.005861,0.005646,0.005861,0,0,0,0
1779456600000,2026-05-22T13:30:00.000Z,77306.59,77371.38,77130.99,77290.01,574124.30209,2550.3849,576674.68699,0.001953,0.002629,0.001929,0.002629,7798798393,7824628572,7788620770,7824628572,0.005802,0.005986,0.005781,0.005986,0,0,0,0
1779458400000,2026-05-22T14:00:00.000Z,77290,77290,76777,76857.59,3186486.058956,15022.1078,3201508.166756,0.002629,0.002793,0.002489,0.002793,7824628572,7830505232,7798969278,7830505232,0.006317,0.006404,0.006317,0.006404,0,0,0,0
1779460200000,2026-05-22T14:30:00.000Z,76857.59,76861.56,76751,76774.23,97366.9846,537.565,97904.5496,0.002793,0.002823,0.002288,0.002288,7830505232,7974822286,7830505232,7972188234,0.006386,0.006529,0.006386,0.006508,0,0,0,0
1779462000000,2026-05-22T15:00:00.000Z,76774.23,76963.98,76570,76912.96,1438025.74079,19685.3285,1457711.06929,0.002288,0.002637,0.002188,0.002428,7972188234,8037869227,7959933848,8011543382,0.006482,0.006685,0.006281,0.006667,0,0,0,0
1779463800000,2026-05-22T15:30:00.000Z,76912.96,77030.64,76647,76790.59,200668.10038,119498.54639,320166.64677,0.002428,0.002891,0.002364,0.002891,8011543382,8024832863,7996153451,8014908974,0.0067,0.006869,0.0067,0.006783,0,0,0,0
1779465600000,2026-05-22T16:00:00.000Z,76790.6,76947.84,76767,76938.67,8628.83756,91451.7096,100080.54716,0.002891,0.003467,0.002878,0.003444,8014908974,8042437847,8014908974,8042437847,0.007062,0.007345,0.006276,0.007232,0,0,0,0
1779467400000,2026-05-22T16:30:00.000Z,76938.66,77006.69,76867.41,76950.68,1252.91934,266158.5008,267411.42014,0.003444,0.003475,0.003034,0.003034,8042437847,8043821808,8033648755,8033648755,0.007508,0.007509,0.00734,0.007348,0,0,0,0
1779469200000,2026-05-22T17:00:00.000Z,76950.67,77069.77,76777,77060.14,20438.2301,59862.83512,80301.06522,0.003034,0.003126,0.002894,0.003126,8033648755,8038858360,8007880221,8032699403,0.007027,0.007044,0.006971,0.007033,0,0,0,0
1779471000000,2026-05-22T17:30:00.000Z,77060.13,77093.72,76750,76750,26494.9762,12944.40741,39439.383610000004,0.003126,0.003432,0.003126,0.003371,8032699403,8032699403,8002243252,8008270288,0.006966,0.007026,0.00693,0.007026,0,0,0,0
1779472800000,2026-05-22T18:00:00.000Z,76750.01,76898,76695.44,76806.58,141361.829,45.99822,141407.82722,0.003371,0.003994,0.003334,0.003902,8008270288,8023060514,8001607794,8013055398,0.006831,0.006949,0.006788,0.006949,0,0,0,0
1779474600000,2026-05-22T18:30:00.000Z,76806.57,76812.86,76101,76537.47,29568705.05789,392839.7558,29961544.813690003,0.003902,0.003902,0.00318,0.003593,8013055398,8013055398,7917530202,7965382271,0.006976,0.006976,0.006859,0.006859,0,0,0,0
1779476400000,2026-05-22T19:00:00.000Z,76537.47,76590.68,76200,76259.51,1117734.4453,135559.0746,1253293.5199,0.003593,0.003863,0.003087,0.003863,7965382271,8000627350,7956177596,7989159628,0.006592,0.006592,0.005813,0.005952,0,0,0,0
1779478200000,2026-05-22T19:30:00.000Z,76259.52,76276.56,75668.76,75860.44,25309368.57494,114761.4077,25424129.98264,0.003863,0.003863,0.003394,0.003643,7989159628,7989159628,7895361590,7945096110,0.006059,0.006059,0.005702,0.005709,0,0,0,0
1779480000000,2026-05-22T20:00:00.000Z,75860.44,76018,75835.69,75972.1,56423.0954,73758.29716,130181.39256000001,0.003643,0.003643,0.00337,0.00337,7945096110,7961842491,7945096110,7960331800,0.005756,0.005965,0.005719,0.005825,0,0,0,0
1779481800000,2026-05-22T20:30:00.000Z,75972.09,76080.95,75826,75984.47,27821.42826,36323.4591,64144.88736,0.00337,0.00337,0.002583,0.002583,7960331800,7980347919,7947379811,7959887264,0.005751,0.005751,0.005624,0.005624,0,0,0,0
