timestamp,datetime_utc,price_open,price_high,price_low,price_close,liquidation_long_usd,liquidation_short_usd,liquidation_total_usd,funding_open,funding_high,funding_low,funding_close,oi_open,oi_high,oi_low,oi_close,oi_weight_open,oi_weight_high,oi_weight_low,oi_weight_close,cvd_open,cvd_high,cvd_low,cvd_close
1780321800000,2026-06-01T13:50:00.000Z,71614.9,71718.9,71550.1,71575.8,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7602070291.3152,7602070291.3152,7602070291.3152,7602070291.3152,0.00004438,0.00004438,0.00004438,0.00004438,-17079.349000000002,-17079.349000000002,-17079.349000000002,-17079.349000000002
1780322100000,2026-06-01T13:55:00.000Z,71575.7,72288,71350,71698.7,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7604083218.842,7604083218.842,7604083218.842,7604083218.842,0.00004438,0.00004438,0.00004438,0.00004438,-15120.937000000002,-15120.937000000002,-15120.937000000002,-15120.937000000002
1780322400000,2026-06-01T14:00:00.000Z,71698.8,71884.9,71581.5,71862.9,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7580563415.495004,7580563415.495004,7580563415.495004,7580563415.495004,0.00004438,0.00004438,0.00004438,0.00004438,-15057.342000000002,-15057.342000000002,-15057.342000000002,-15057.342000000002
1780322700000,2026-06-01T14:05:00.000Z,71862.9,71869.7,71614.8,71686,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7602511504.79255,7602511504.79255,7602511504.79255,7602511504.79255,0.00004438,0.00004438,0.00004438,0.00004438,-14890.097000000002,-14890.097000000002,-14890.097000000002,-14890.097000000002
1780323000000,2026-06-01T14:10:00.000Z,71685.9,71686,71494.7,71654.6,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7574628328.4529,7574628328.4529,7574628328.4529,7574628328.4529,0.00004438,0.00004438,0.00004438,0.00004438,-15310.871000000001,-15310.871000000001,-15310.871000000001,-15310.871000000001
1780323300000,2026-06-01T14:15:00.000Z,71654.5,71720.4,71507.4,71567,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7570247296.9716,7570247296.9716,7570247296.9716,7570247296.9716,0.00004438,0.00004438,0.00004438,0.00004438,-15090.468,-15090.468,-15090.468,-15090.468
1780323600000,2026-06-01T14:20:00.000Z,71567,71644.7,71542.8,71573.8,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7565564985.968256,7565564985.968256,7565564985.968256,7565564985.968256,0.00004438,0.00004438,0.00004438,0.00004438,-15008.284000000001,-15008.284000000001,-15008.284000000001,-15008.284000000001
1780323900000,2026-06-01T14:25:00.000Z,71573.8,71640.8,71460.1,71515.6,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7565578585.255129,7565578585.255129,7565578585.255129,7565578585.255129,0.00004438,0.00004438,0.00004438,0.00004438,-15033.615000000002,-15033.615000000002,-15033.615000000002,-15033.615000000002
1780324200000,2026-06-01T14:30:00.000Z,71515.6,71579.2,71428,71460.8,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7560567012.017839,7560567012.017839,7560567012.017839,7560567012.017839,0.00004438,0.00004438,0.00004438,0.00004438,-15107.922000000002,-15107.922000000002,-15107.922000000002,-15107.922000000002
1780324500000,2026-06-01T14:35:00.000Z,71460.8,71565.4,71434.3,71460.8,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7560790652.3532505,7560790652.3532505,7560790652.3532505,7560790652.3532505,0.00004438,0.00004438,0.00004438,0.00004438,-15071.594000000003,-15071.594000000003,-15071.594000000003,-15071.594000000003
